author,text,likes,time,label
@LopRot-gd5gy,"Yang bikin aneh, kenapa negara di eropa ga ada banjir kaya gini? Jepang? Dan negara maju lainnya? Pdhal Hutan mereka sedikit, bahkan jauh banyakan indonesia, tpi kenapa ga ada banjir begitu?",1,2 bulan yang lalu,0
@mrezasatriachannel,"Yak buat teman - teman ku rakyat indonesia khususnya mungkin yang di sumatera dan pak Ferry Irwandi dari malaka, saya di sini tidak bermaksud untung menyingung atau membela elit lokal (pejabat indonesia), saya di sini hanya ingin memberi tau apa dampak yang kita dapat apabila ini dimasukan ke bencana nasional. apabila negara ini masuk ke bencana nasional maka kemungkinan besar kita akan di sorot media luar, di bantu oleh negara tetangga bahkan termasuk dunia internasional ya, secara itu bagus sie, perlu kita ketahui bahwa orang luar termasuk la elit global, bahkan oragnaisasi seperti PBB dan lain lainnya mereka ini belumla tentu isi nya orang -  orang baik, sama hal nya pejabat kita ada penjahat nya ada yang baik, jngn mempercayai orang asing 100%, ya syukur - syukur kalo kita di bantu orang asing yang baik, contoh saja ya PBB ketika terjadi bencana gempa di haiti tahun (2010) pasuk PBB (MINUSTHA) dari nepal tiba di haiti, awal nya mereka terlihat mau menolong akan tetapi yang terjadi di belakang layar pasukan PBB dari kamp MIREBALAIS membuang tinja yang mengandung virus kolera ke sungai Artiobonite yang menyebabkan orang -  orang di hati terjangkit bakteri kolera, ujung nya rakyat haiti lagi yang kena, ini baru 1 kejahatan PBB belum yang lain. belum lagi kita bakal di infltarsi organisasi bahkan orang -  orang luar lainnya, kecuali kita bisa memastikan bahwa orang -  orang luar yang masuk ke indonesia adalah orang -  orang baik saja kalo begitu saya setuju karena dari awal saya sudah muak dengan pejabat pemerintah di indonesia ini, dan sedih sekali melihat korban di sumatera, sekian saya hanya ingin berpendapat apabila bencana ini di naikan ke satatus Nasional, buat rakyat indonesia dan buat Pak Ferry Irwandi dari Malaka.",1,2 bulan yang lalu,1
@PutriSutanti-y1i,"Habis dari kontennya pandji makin ngerti bahwa pemerintah ga akan ngerti walaupun dengan penjelasan sains hukum atau apapun, pakenya ilmu kepentingan, tapi setidaknya rakyat nya udah makin pinter dengan gimmick2 pemerintah, sok2an bantu saat dah kejadian mana mitigasinya, pake panggul2 beras lagi. Ayo kawan2 tetep optimis tetep kepung pemerintah buat jadi lebih baik, walau mungkin ga terjadi sekarang setidaknya untuk anak cucu di masa depan",0,2 bulan yang lalu (diedit),2
@akbarkurniawan7755,Mentri sama wakil Mentri kehutanan kerjanya apa sih ? Mending mundur aja lah dari pada jadi beban negara,0,2 bulan yang lalu,1
@ZainulAbidin-t3g,😢pray for Sumut........itu bencana nasional....hrs ditangani secara nasional,0,2 bulan yang lalu,1
@MifUdin-m2v,Semoga diberi ketabahan kesabaran bagi para korban. Dan semoga sumut sumbar dan aceh cepat pulih seperti biasa. Mohon maaf saya hanya bisa mendoakan.,0,2 bulan yang lalu,2
@andryanarinudin3832,Si Opung bangga ini pasti.....,0,2 bulan yang lalu,1
@blaze75860,"coba itu ditampar si ulil dongo, tapi si ini gak efektif lebih efektif itu pak prabowo yang harus beneran bertindak.",0,2 bulan yang lalu,1
@awannug,bubarkan mbg,0,2 bulan yang lalu,1
@vitorevo,"Rugi, hasil tebang pohon nggak seberapa, status bencana nasional malah keluarin duit banyak, ""kata mereka""",0,2 bulan yang lalu,0
@dirliherlambang3834,"Pemerintah tidak mau menjadi sorotan dunia, karena pemerintah mengetahui pasti faktor lingkungan yang rusak menjadi penyebab bencana. Sangat egois dan naif pemerintah kita  ditemgah pederitaan rakyatnya. Berdosa kalian semua pejabt di negeri ini😢😢",2,2 bulan yang lalu,0
@VivoPrahasta,"Ini tamparan juga buat masyarakat kita (indonesia) jangan mau di bodohi, di kadali uang seratus ribu, beras 5 kg, minyak 1 liter, omongan manis dll, yang bikin akibat nya ANCUR. Inilah pentingnya masyarakat kita harus bisa berpikir secara intelektual dan faktual.",0,2 bulan yang lalu (diedit),1
@cheddydahlan2382,perusak alam apalg krn keserakahannya adalah penghianat bangsa....seharusnya dihukum seberat berat nya...,0,2 bulan yang lalu,0
@hikmahwibawa2782,"Alasan hutan ditebang intinya karena UANG.

PEDULI AMAT DENGAN ALAM. YANG PENTING GUA HIDUP KAYA PERUT KENYANG. GAYA HIDUP KAYA.

Saya nggak tahu ada tidak nya orang Indonesia yang punya mindset seperti itu.

Selama ada orang yang punya mindset seperti itu. Saya nggak optimis orang Indonesia kapok. Paling setelah bencana ini penebangan kembali lagi aktifitas demi CUAN yang masa bodo dengan hutan alam. Sorry hakikatnya manusia itu serakah.
Menurut pendapat gue aja.",0,2 bulan yang lalu,0
@vanatachannel2262,"Mau gimanapun Prabowo tetap mengusung keberlanjutan, ya inilah jadinya.",0,2 bulan yang lalu,1
@Axzzzyc,semoga pembisik Pak Presiden kita orang yang berhati nurani Aamiin,0,2 bulan yang lalu,1
@miyaara4428,cuma di video ini ada pembahasan mengenai penyebab curah hujan sampai berakibat sefatal itu. dari kemarin cari² belum dapat artikel yang ngebahas ini secara jelas seperti ini. terimakasih pak ferry,0,2 bulan yang lalu,1
@ohmycheriie,BAYANGIN SE-DESPERATE APA influencer kita sampe mengubah gaya bicara dari yg dulunya “mengkritisi” sampe jadi “merayu” kaya skrg ini demi didengar oleh para politisi,1,2 bulan yang lalu,1
@diamkaukontol,"Anda ini semakin kesini semakin berbahaya sekali pak, statement anda terkait penanaman pohon sawit secara tidak langsung menyepakati penggundulan hutan untuk pembukaan ladang baru terhadap pohon sawit, LIHAT DAMPAK NYA SEKARANG PRABOWO! Banyak sekali orang yang anda rugikan hanya karena keputusan dungu yang anda ambil ini",0,2 bulan yang lalu,0
@HarSaleh,Semacam ini teruknya bencana alam dengan kematian dan kerosakan masih bukan bencana Nasional. Gila atau otak mereka belum mencapai had kemanusiaan yang berjiwa belas kasihan.,0,2 bulan yang lalu,0
@henywantoro8163,Indonesia berduka....,0,2 bulan yang lalu,0
@mhmmdhaironi1795,Siap siap kalian pemilih 02 harus bertanggung jawab atas pilihin kalian nanti diakhirat kelak ...yg kalian pilih seperti  presiden  Prabowo ini yg pelaku perusak alam ...yg mangubah  hutan disulapnya menjadi kebun kelapa sawit 💩🗿 sehingga meakibatkan peristiwa seperti ini yg merugikan banyak masyarakat dan sampai merenggut bnyk nyawa orang... sampai hampir 1000 korban,0,2 bulan yang lalu (diedit),0
@ShaharuddinKisot,Selagi Jawa memerintah ... Indon terus berantakan dan miskin terus hingga kiamat,0,2 bulan yang lalu,1
@MyStories_aka,Susah,0,2 bulan yang lalu,0
@RendyEndyanto,Setuju banget,1,2 bulan yang lalu,2
@topastopaz6105,Ga mau luka nya ke ekspos publik,1,2 bulan yang lalu (diedit),1
@xniths,"Pernah aku liat beberapa komen di tiktok, masih ada aja orang nggak punya empati untuk mereka yang ada di Sumatera sana 😢

Kayak ""kalo pen misah sama Indo ya gausah minta bantuan lah"", ""Tapi orang Sumatera banyak tingkah"". Padahal bisa aja lah dibirain, ini malah pada saling mendoakan 😊

Orang-orang di luar Sumatera bisa nyantui karna gaada bencana alam yang bisa dibandingan sama Sumatera, walau cuma masalah hidup, tapi mudah kali lah beberapa dari mereka bilang gitu tanpa mikir. Bayangin aja orang lagi susah di depan mata, lah masih ada aja yang kelakuannya kayak Agus Es Teh, apa masih bisa sabar kalo jadi mereka? Jujur aku udah nggak heran lagi kalo nemu begituan untuk seterusnya, masih kotor banget soalnya akwkekwkwke 😊😊😊😊😊😊",0,2 bulan yang lalu (diedit),1
@kenzogiu4964,"ANAK ABAH

SAAT PILPRES PILIH ANIES
SAAT MUSIBAH DATANG ANIES BORO BORO DATANG KESANA ATAU NGASIH BANTUAN MALAH LIVE TOKTOK BIKIN PROVOKASI 😂

ACEH DAN SUMATERA BASIS NYA ANIES DAN PRABOWO TURUN LANGSUNG KESANA MALU GAK TUH 😂",0,2 bulan yang lalu,2
@vellelumiere,Ga bakal orang dia yg menginisiasi kok,0,2 bulan yang lalu,1
@awchanel7798,tapi bang kata gus ulil,0,2 bulan yang lalu,1
@AlwanKusnanto-m7k,"Sebenarnya setiap masyarakat di daerah itu pada mempertanyakan dan dateng ke kantor pejabat daerah nya gk si, kan setiap daerah sudah mendapatkan kucuran dana dr pusat, lalu dana yg begitu besar dr pusat dipergunakan untuk apa oleh pejabat daerah nya.? 
Putra daerah yg menjadi londo ireng untuk daerah nya",0,2 bulan yang lalu,1
@Yst-q4t,"makax ingat ingat kalo pemimpin yaa jangan karena titelnya, karena keluarga kaya.. Karna ktika pejabat orang kaya dia akan mengeruk kembali sda milik rakyat umtuk mengembalikan kekayaan nya, bukan berjuang tulus buat rakyat.. Apalgi pilih pemimpin yg membela oligarki, habis sdh",0,2 bulan yang lalu,1
@merianamanullang5222,Sedih bngt,0,2 bulan yang lalu,0
@Bunda_abizar,Pengen jadi republick sumatra tidak mau jadi negara solo lagi,0,2 bulan yang lalu,0
@solosolo1132,"Waktu banjir di bogor, yg di kambing hitamkam, Eiger.. Kok ini malah yang disalahin alam yang gabisa diprediksi.. Wkwkwkwk.. Lucunyaaa",0,2 bulan yang lalu,0
@egesprikitiw-l8v,Kami di sumatra merasa gak seperti indonesia. Indonesia hanya jawa  jawa dan jawa,0,2 bulan yang lalu (diedit),1
@yudhayud1,“Bencana yg terjadi di dunia ini sudah di acc / setujui oleh wali kutub”…gitu kata kabib dan harus di percaya oleh kibin,0,2 bulan yang lalu,2
@bowoseptian7621,"kalo di naikan jadi bencana nasional nanti dapat bantuan dari luar negri, nanti orang orang luar negri tau bencananya gegara apa dong ya? 😅",0,2 bulan yang lalu,2
@henkynadzirah4743,"entah kenapa firasat saya mengatakan ""mereka"" tidaka akan menaikkan menjadi status bencana nasional....
karena jika dinaikkan.....huft..............................................
tapi entahlah...kita lihat saja nanti",0,2 bulan yang lalu,0
@jonoviesta,Ada yang tau lewat mana bisa bantu donasi?,0,2 bulan yang lalu,2
@kawuloalit4404,"JANGAN CUMA STOP,, TAPI MENGEMBALIKAN SAWIT KEMBALI JADI HUTAN,,, APAKAH BISA.....",0,2 bulan yang lalu,1
@baceoh7055,Takut bentrok ama MBG kali ya 😅,0,2 bulan yang lalu,1
@bahtiarsudarso3098,"RAKYAT CUMA DAPAT BANJIR BANDANG NYA AJA.. KEUNTUNGAN HASIL HUTAN, TAMBANG..YA ORANG - ORANG PENGUSAHA DAN PARA PENGUASA.😭",0,2 bulan yang lalu,0
@zzzzzzzzzzzzz100,"Pemerintah konoha : santai duku ae lah toh belum tenggelam sama pulau2 nya. 

Giliran pas ngambil kekayaan alam dari sumatra aja pada garcep, pas udah kaya gini pada tutup mata sama telinga. Goblok tau ga",0,2 bulan yang lalu,1
@niti_suaribali,"kita kaya akan sumber daya alam ,,,dari lautan , daratan , pertanian dll,,, jadi kita tidak boleh takut kehilangan investor,,,hanya gara2 menaikan ke status BENCANA NASIONAL ..pak presiden tolong sila KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA",0,2 bulan yang lalu,0
@JendKumalaSh,Yg GK kalah PENTING PENEGAKKAN HUKUMNYA BROO. KATAKAN KE PRESIDEN JGN NGEDABLEG,0,2 bulan yang lalu,1
@vcvbvb9605,Perlu sumatera merdeka kah? Biar lebih diperhatikan lagi?,0,2 bulan yang lalu,1
@SANIYULIANTI-j5i,Kali ini saya setuju dengan ceramahnya pak Abdul somad karena ulah salah satu Jari pejabat yg memberi ijin nebabang pohon,0,2 bulan yang lalu,1
@aditwirawan29,.,0,2 bulan yang lalu,1
@AhmadRifai-e1k,National Geografict=geografi dunia,0,2 bulan yang lalu,1
@MioMoment,3 provinsi ini sudah harusnya jd bencana nasional.,0,2 bulan yang lalu,1
@9999CC,"Sebelum menentukan status bencana, coba baca UU no 24 tahun 2007 tentang Penanggulangan Bencana, pasal 7
Banjir bandang di Sumatera belum bisa ditetapkan sebagai bencana nasional sampai nanti evakuasi kelihatan real-nya sesuai dengan 5 kriteria bencana nasional atau ngga?
Semoga tercerahkan.",0,2 bulan yang lalu,0
@esaramawidiyawan5141,Tangkap zulhas,0,2 bulan yang lalu,1
@frankysandiarta4616,Ya allah 2029 masih lama setidaknya munculkan 1 calon publik yang benar2 peduli sama rakyat . 😭,0,2 bulan yang lalu,1
@AbdulAziz-mr3pz,"Presiden dari jawa, dari terbentuk sampe sekarng 
Knpa harus jawa?",0,2 bulan yang lalu,1
@murnisri8733,Karena KERUSAKAN  SUDHA SEDEMIKIAN  BESAR AKIBAT KERJA MEREKA YG TIDAK BERTANGGUNG JAWAB terhadap ALAM itu,0,2 bulan yang lalu,0
@Jejeziko,Anda tidak kesana ?,0,2 bulan yang lalu,0
@khofifahhsg26,"Saya tinggal ditempat yg terdampak, Tapanuli Tengah Sumut. Kami tinggal dalam kegelapan selama 10 hari karena tidak ada listrik, krisis air bersih, krisis BBM dan Gas, harga bahan makanan pokok naik 100%, Penjarahan terjadi dibeberapa tempat, sinyal di hanphone pun baru2 ini bisa kami rasakan. Alhamdulillah ditempat kami mungkin tidak separah kota Sibolga dan sekitarnya karena kami hanya mengalami banjir dan longsor kategori kecil. Wajar jika Ditempat yg lebih terdampak mendapat perhatian lebih, jadi mereka sudah merasakan listrik di hari ke 8. Semoga semua lekas membaik, karna sekarang PSIKIS kami diserang habis2an. Orang2 lebih sensitif dan gampang emosi. Pray for ACEH, SUMUT & SUMBAR 🤲",232,2 bulan yang lalu,0
@tianhari2744,"Hutan Terhancur di Indonesia ada di Sumatera dan Kalimantan, saatnya kedua Pulau ini berpisah, dan membuat Negara sendiri, apalagi Kalimantan hancurnya bukan main hutannya, tambang, Sawit, Loging luar biasa merajalela njirr, saya lihat dengan Google earth cuma bisa ngelus dada, Hutan nya sisa seuprit , Di Papua saya juga lihat Lubang sangat besar ternyata PT Freeport.",1,2 bulan yang lalu,0
@RanThinBits,Presidennya pengecut 😂😂😂😂,1,2 bulan yang lalu,0
@NurulIman-vk9qy,"Mungkin klo rata pake peluru akan menyatakan perang
Tapi ini rata oleh alam jadi seakan alami #sarkas",0,2 bulan yang lalu,1
@Boworjugnylom,"@ferryirwandi thank you bro lu udah Gunain power buat galang donasi, Udah gak usah ngurusin Si Bagong itu, Hati dia Udah Gelap, Gas terus Kita gerak atas nama masyarakat dan dari masyarakat, Salute n Respect  Luffy",0,2 bulan yang lalu,2
@user-qy6me9qg2f,Bagaimana kalau abah  yg  mengatakan orang baik di 2014😂😂,0,2 bulan yang lalu,2
@RickyAlvred,Pak Bowo tukang  OMON OMON ne hasil kerja orang2 di mu yg menghancurkan hutan kami😭😭,0,2 bulan yang lalu,0
@mariawatisiringoringo8795,"Sampe tgl 4 Desember 2025 ,statu bencana nasional belum juga ditetapkan,korban jiwa sudah 800org..
Saya orang Sumatera, hutan dirusak,hewan menuju punah,sawit dimana².",0,2 bulan yang lalu,0
@indrado,nangis aku bang...ayah saya dari sumut...ibu dari sumbar...ya Allah ampuni kami...,0,2 bulan yang lalu,1
@RendyEndyanto,Sehat selalu untuk bertahan hidup kakak 😢,2,2 bulan yang lalu,1
@arianadwilestari796,"Semangat kak, semangat buat kakak keluarga dan masyarakat. Sedih lihatnya lewat berita. Jaga kesehatan dan saling jaga ya kak. Love dari Jogja ❤",1,1 bulan yang lalu,1
@thelast1021,Semangat bang masyarakat Indonesia selalu berdoa buat saudara kita disana,1,1 bulan yang lalu,2
@DraliNurlaeliyah,"Alku orang jawa pun merasakan ketidak  adilan itu
Ketika ada pembangunan jalan  yg masih baik  di perbaiki  dan  kantor2 masih baik di bongkar  di bangun lagi .
Rasanya ngenes  sedih  membayangkan daerah2  terpemcil  khususnya di luar pulau jawa  jln nya rusak  fasilitas kesehatan dan pendidikan jelek",0,2 bulan yang lalu,0
@Apip-k9z,"Yang pling utama dari masalah alam ini ialah kesalahan diri sendiri, knpa alam diganggu?karna alam ini membutuhkan teman.",0,2 bulan yang lalu,0
@rambo0071,Ga mungkin kalau niat udah h+2,0,2 bulan yang lalu,1
@saifuddinsyammari1095,Pulau sebesar sumatera. Sumber daya alam melimpah. Gk diperhatikan. Lucu,0,2 bulan yang lalu,1
@hawameylaniputri4432,"Gila, gw cinta banget sama Indonesia. Tapi minus banget pemerintahnya kocak",1,2 bulan yang lalu,1
@maulida610,Pejabate njaluk diantemmi watu,0,2 bulan yang lalu,1
@LegendaMalaka85,Jagan berharap banyak sma pemimpin omon omon,1,2 bulan yang lalu,1
@gayuhrizki3723,Keajaiban kalo pak prabowo nonton ini,0,2 bulan yang lalu,1
@AhmadSumantriDarojatun,"Semoga cepat bubar saja, rakyat sudah lelah.",1,2 bulan yang lalu,1
@trioapriyadi1952,"Demi menutupi penyebabnya, bencana ini sampai tidak mau di kategorikan bencana nasional... 
Hati kalian kemana wahai penguasa",0,2 bulan yang lalu,0
@arismaarisma8927,"Siapa yg kelak akan dimintai tanggung jawsb fiakhirat akibat melayang nya nyawa manusia? Tentu pemegang kekuasaan, dan pasti tdk bs memberi jawaban ngeles dan bohong dipengafilan akhirat , tobatlah wahai pemimpin , pejabatyg tdk bs bekerja memakmur kan bumi",0,2 bulan yang lalu,1
@AnaSeptiana-k6i,Ikut berduka cita 🥹🥹🥹,0,2 bulan yang lalu,0
@bagoltriono,"saat inilah semakin terlihat kalau nyawa manusia tidak dianggap berharga.....oleh pemerintah, parpol dan oligarki... mereka menganggap kekuasaan, bisnis alias cuan, lebih penting.... GILAAAA",0,2 bulan yang lalu (diedit),0
@AMCNOCUP2BJABAR,Nilai 11 dari 100 NYATA,1,2 bulan yang lalu,1
@codet5581,Presiden sendiri lah yang mendukung alih fungsi hutan... Suruh bikin kebun sawit SEBANYAK-BANYAKNYA... Dan inilah hasilnya..,1,2 bulan yang lalu,2
@orgmesia4633,Harap tahun depan tidak ada lagi jerebu,0,2 bulan yang lalu,0
@HeraWati-q9d,"Ya Allaah berikan balasanMU pengadilanMU yang seadil-adilnya di dunia bagi perusak2 alam, para pemimpin dan mantan2 pemimpin  yg ikut andil dalam kerusakan alam tersebut. Jangan KAU biarkan mereka hidup dg tenang dan nyaman di dunia ini, ambil semua yg mereka miliki, yg mereka dapat dg cara mendzolimi orang2. Aamiin Yaa Rabb🤲",0,2 bulan yang lalu,1
@guardianangel939,Adili jkw dan kroninya. STOP KKN. Simple solusinya...,0,2 bulan yang lalu,2
@KopiLampung-tw3zv,Alangkah bobroknya negriku,0,2 bulan yang lalu,1
@F7Yansah,5:25 ADALAH POINT YG SANGAT PENTING!!!,0,2 bulan yang lalu,1
@F7Yansah,"indonesia hanya jawa, pulau lain hanyalah sumber daya saja ;D",0,2 bulan yang lalu,1
@NasigorengWajan,Ibarat baju kotor.. 9ejabat di indonesia itu baju yg sudah tidak bisa di bersihkan lagi.. ke 2 polutikusnya iblis semua ketua parpolnya anjing bangsat semua.. manusia berkepala babi...,0,2 bulan yang lalu,0
@DianPuspitasari-s4n,"liat semua tayangan” masalah negri ini baca komen semua sangat kecewa dengan kebijakan dinegeri kita tercinta tapi masih tetep aja begitu terlihat jelas ke tidak adilan hukum didepan mata tetap tidak bisa berbuat apa” jujur kak ver dongkol banget di hati,,,,banyak orang” pinter para ilmuan” dan banyak orang” jujur tapi sayang nya bukan pemikiran mereka yg dipakai buat negri tercinta ini,,,,kalah dengan keserakahan seolah akan hidup abadi tidak ada takut nya dengan hukum akhirat",0,2 bulan yang lalu,0
@MuhammadNasir-op3dl,"Penebangan besar2an saat aku SMA, saat orde baru, ribuat ton di bawa kapal laut keluar, sebahagian pelaku sdh mati",0,2 bulan yang lalu,0
@yudianggoro,Kalau bencana nasional orang tim rescue pada dateng ke Indonesia banyak wartawan banyak lembaga masyarakat dan akhirnya apa yang akan terjadi?,0,2 bulan yang lalu,1
@EvaSiahaan02,Do it Mr President.,0,2 bulan yang lalu,1
@rizaldysatriyawibawa2349,bacottt,0,2 bulan yang lalu,1
@HanaDita-d9q,MCAN OMMPONG  TKUT  WI2,0,2 bulan yang lalu,1
@hanasopiarosa8608,"Mana ada kalian yg umat muslim bantuan nya, malah non muslim yg gerak cepat membantu musibah bencana..",0,2 bulan yang lalu,2
@SarjanaAlamGhaib_1001,"Bencana Nasional??
Gengsi Donk kata Prabowo",0,2 bulan yang lalu,1
@ugeredrebel2294,"Lebih dari 20 tahun saya selalu berharap untuk kehancuran semua perusahaan yang selalu mengekploitasi sumber daya alam, bencana mungkin ini adalah awal dan realitas dari harapan saya, menurut saya pribadi, kenapa manusia dengan bodohnya selalu memiliki kecenderungan untuk merusak alam yang mendukung kehidupan mereka sendiri, mohon maaf atas doa saya selama ini terutama terhadap banyak masyarakat yang terdampak. Pray for Andalas. 🙏🙏🙏",0,2 bulan yang lalu,1
